wavelength[nm], flux
481.48, 1.2080e-12
481.62, 1.2350e-12
481.76, 1.2470e-12
481.90, 1.2350e-12
482.04, 1.2160e-12
482.18, 1.2180e-12
482.32, 1.1990e-12
482.46, 1.1840e-12
482.60, 1.1860e-12
482.74, 1.1600e-12
482.88, 1.1410e-12
483.02, 1.1530e-12
483.16, 1.1710e-12
483.30, 1.1830e-12
483.44, 1.1510e-12
483.58, 1.1130e-12
483.72, 1.1010e-12
483.86, 1.0810e-12
484.00, 1.0610e-12
484.14, 1.0280e-12
484.28, 1.0130e-12
484.42, 9.7960e-13
484.56, 9.4810e-13
484.70, 9.2490e-13
484.84, 9.0800e-13
484.98, 8.9130e-13
485.12, 8.3920e-13
485.26, 7.8250e-13
485.40, 7.3530e-13
485.54, 6.7830e-13
485.68, 6.1600e-13
485.82, 5.6120e-13
485.96, 5.3300e-13
486.10, 5.6560e-13
486.24, 6.3580e-13
486.38, 7.0560e-13
486.52, 7.5750e-13
486.66, 7.9540e-13
486.80, 8.2810e-13
486.94, 8.5780e-13
487.08, 9.0090e-13
487.22, 9.3570e-13
487.36, 9.5190e-13
487.50, 9.5230e-13
487.64, 9.4710e-13
487.78, 9.9980e-13
487.92, 1.0580e-12
488.06, 1.0800e-12
488.20, 1.0780e-12
488.34, 1.0610e-12
488.48, 1.0650e-12
488.62, 1.0700e-12
488.76, 1.0990e-12
488.90, 1.1160e-12
489.04, 1.1500e-12
489.18, 1.1830e-12
489.32, 1.1990e-12
489.46, 1.1820e-12
489.60, 1.1590e-12
489.74, 1.1730e-12
489.88, 1.1820e-12
490.02, 1.1830e-12
490.16, 1.1860e-12
490.30, 1.1990e-12
490.44, 1.2030e-12
490.58, 1.1870e-12
490.72, 1.1690e-12
490.86, 1.1560e-12
491.00, 1.1350e-12
491.14, 1.1310e-12
491.28, 1.1560e-12
491.42, 1.1670e-12
491.56, 1.1630e-12
491.70, 1.1580e-12
491.84, 1.1520e-12
491.98, 1.1300e-12
492.12, 1.1150e-12
492.26, 1.1220e-12
492.40, 1.1490e-12
492.54, 1.1740e-12
492.68, 1.1890e-12
492.82, 1.2010e-12
492.96, 1.1940e-12
493.10, 1.1860e-12
493.24, 1.1800e-12
493.38, 1.1780e-12
493.52, 1.1910e-12
493.66, 1.1950e-12
493.80, 1.1990e-12
493.94, 1.2020e-12
494.08, 1.2030e-12
494.22, 1.2160e-12
494.36, 1.2160e-12
494.50, 1.2150e-12
494.64, 1.2090e-12
494.78, 1.1890e-12
494.92, 1.1950e-12
495.06, 1.1890e-12
495.20, 1.1760e-12
495.34, 1.1600e-12
495.48, 1.1490e-12
495.62, 1.1470e-12
495.76, 1.1580e-12
495.90, 1.1700e-12
496.04, 1.1690e-12
496.18, 1.1790e-12
496.32, 1.1870e-12
496.46, 1.1810e-12
496.60, 1.1810e-12
496.74, 1.1730e-12
496.88, 1.1740e-12
497.02, 1.1660e-12
497.16, 1.1700e-12
497.30, 1.1720e-12
497.44, 1.1680e-12
497.58, 1.1760e-12
497.72, 1.1930e-12
497.86, 1.1920e-12
498.00, 1.1630e-12
498.14, 1.1320e-12
498.28, 1.1310e-12
498.42, 1.1420e-12
498.56, 1.1480e-12
498.70, 1.1580e-12
498.84, 1.1770e-12
498.98, 1.1800e-12
499.12, 1.1640e-12
499.26, 1.1670e-12
499.40, 1.1730e-12
499.54, 1.1640e-12
499.68, 1.1600e-12
499.82, 1.1630e-12
499.96, 1.1650e-12
500.10, 1.1480e-12
500.24, 1.1090e-12
500.38, 1.0720e-12
500.52, 1.0800e-12
500.66, 1.1130e-12
500.80, 1.1400e-12
500.94, 1.1440e-12
501.08, 1.1250e-12
501.22, 1.1030e-12
501.36, 1.1080e-12
501.50, 1.1040e-12
501.64, 1.0750e-12
501.78, 1.0610e-12
501.92, 1.0860e-12
502.06, 1.1270e-12
502.20, 1.1160e-12
502.34, 1.1320e-12
502.48, 1.1260e-12
502.62, 1.1290e-12
502.76, 1.1300e-12
502.90, 1.1280e-12
503.04, 1.1430e-12
503.18, 1.1230e-12
503.32, 1.1330e-12
503.46, 1.1330e-12
503.60, 1.1270e-12
503.74, 1.1370e-12
503.88, 1.1250e-12
504.02, 1.0990e-12
504.16, 1.0980e-12
504.30, 1.1240e-12
504.44, 1.1460e-12
504.58, 1.1440e-12
504.72, 1.1140e-12
504.86, 1.1020e-12
505.00, 1.1200e-12
505.14, 1.1280e-12
505.28, 1.1150e-12
505.42, 1.0980e-12
505.56, 1.0900e-12
505.70, 1.0970e-12
505.84, 1.1140e-12
505.98, 1.1240e-12
506.12, 1.1160e-12
506.26, 1.0940e-12
506.40, 1.0790e-12
506.54, 1.0850e-12
506.68, 1.1040e-12
506.82, 1.1200e-12
506.96, 1.1150e-12
507.10, 1.1060e-12
507.24, 1.0990e-12
507.38, 1.0960e-12
507.52, 1.1180e-12
507.66, 1.1130e-12
507.80, 1.0930e-12
507.94, 1.0690e-12
508.08, 1.0560e-12
508.22, 1.0850e-12
508.36, 1.0740e-12
508.50, 1.0740e-12
508.64, 1.0830e-12
508.78, 1.1030e-12
508.92, 1.1120e-12
509.06, 1.0910e-12
509.20, 1.1060e-12
509.34, 1.1020e-12
509.48, 1.0980e-12
509.62, 1.0790e-12
509.76, 1.0610e-12
509.90, 1.0490e-12
510.04, 1.0540e-12
510.18, 1.0770e-12
510.32, 1.0910e-12
510.46, 1.0790e-12
510.60, 1.0760e-12
510.74, 1.0640e-12
510.88, 1.0650e-12
511.02, 1.0770e-12
511.16, 1.0940e-12
511.30, 1.1110e-12
511.44, 1.1090e-12
511.58, 1.1070e-12
511.72, 1.1110e-12
511.86, 1.1080e-12
512.00, 1.0880e-12
512.14, 1.0790e-12
512.28, 1.0790e-12
512.42, 1.0640e-12
512.56, 1.0490e-12
512.70, 1.0380e-12
512.84, 1.0450e-12
512.98, 1.0740e-12
513.12, 1.0850e-12
513.26, 1.0700e-12
513.40, 1.0730e-12
513.54, 1.0720e-12
513.68, 1.0590e-12
513.82, 1.0310e-12
513.96, 1.0380e-12
514.10, 1.0640e-12
514.24, 1.0670e-12
514.38, 1.0480e-12
514.52, 1.0670e-12
514.66, 1.0580e-12
514.80, 1.0520e-12
514.94, 1.0570e-12
515.08, 1.0640e-12
515.22, 1.0300e-12
515.36, 1.0090e-12
515.50, 1.0240e-12
515.64, 1.0330e-12
515.78, 1.0380e-12
515.92, 1.0370e-12
516.06, 1.0260e-12
516.20, 1.0220e-12
516.34, 1.0140e-12
516.48, 9.8780e-13
516.62, 9.5160e-13
516.76, 9.4870e-13
516.90, 9.6360e-13
517.04, 9.7470e-13
517.18, 9.8790e-13
517.32, 1.0240e-12
517.46, 1.0350e-12
517.60, 1.0460e-12
517.74, 1.0560e-12
517.88, 1.0460e-12
518.02, 1.0200e-12
518.16, 9.8840e-13
518.30, 9.7570e-13
518.44, 9.8130e-13
518.58, 9.9380e-13
518.72, 1.0030e-12
518.86, 9.9500e-13
519.00, 9.9140e-13
519.14, 1.0000e-12
519.28, 9.9870e-13
519.42, 9.9500e-13
519.56, 9.9130e-13
519.70, 9.9050e-13
519.84, 9.9880e-13
519.98, 9.9600e-13
520.12, 9.9020e-13
520.26, 9.7800e-13
520.40, 9.6260e-13
520.54, 9.7590e-13
520.68, 9.8540e-13
520.82, 1.0010e-12
520.96, 1.0060e-12
521.10, 1.0170e-12
521.24, 1.0050e-12
521.38, 9.8870e-13
521.52, 9.7670e-13
521.66, 1.0080e-12
521.80, 1.0020e-12
521.94, 1.0070e-12
522.08, 1.0050e-12
522.22, 9.9200e-13
522.36, 9.7740e-13
522.50, 9.5370e-13
522.64, 9.5460e-13
522.78, 9.5820e-13
522.92, 9.5440e-13
523.06, 9.5860e-13
523.20, 9.5570e-13
523.34, 9.6180e-13
523.48, 9.7670e-13
523.62, 1.0020e-12
523.76, 9.9720e-13
523.90, 9.8390e-13
524.04, 9.8050e-13
524.18, 9.8110e-13
524.32, 9.9590e-13
524.46, 9.9970e-13
524.60, 9.9570e-13
524.74, 9.9850e-13
524.88, 9.9310e-13
525.02, 9.8050e-13
525.16, 9.8120e-13
525.30, 9.8800e-13
525.44, 9.8190e-13
525.58, 9.8140e-13
525.72, 9.8260e-13
525.86, 9.7970e-13
526.00, 9.7190e-13
526.14, 9.5890e-13
526.28, 9.4970e-13
526.42, 9.3370e-13
526.56, 8.9520e-13
526.70, 8.9880e-13
526.84, 9.0150e-13
526.98, 9.0470e-13
527.12, 9.0240e-13
527.26, 9.0490e-13
527.40, 9.0540e-13
527.54, 9.1410e-13
527.68, 9.2500e-13
527.82, 9.4000e-13
527.96, 9.3480e-13
528.10, 9.3740e-13
528.24, 9.4590e-13
528.38, 9.5800e-13
528.52, 9.5660e-13
528.66, 9.5970e-13
528.80, 9.6840e-13
528.94, 9.7490e-13
529.08, 9.7620e-13
529.22, 9.6870e-13
529.36, 9.6960e-13
529.50, 9.7650e-13
529.64, 9.8240e-13
529.78, 9.8530e-13
529.92, 9.8620e-13
530.06, 9.7970e-13
530.20, 9.6880e-13
530.34, 9.6260e-13
530.48, 9.5840e-13
530.62, 9.5140e-13
530.76, 9.4200e-13
530.90, 9.3490e-13
531.04, 9.3400e-13
531.18, 9.2880e-13
531.32, 9.1630e-13
531.46, 9.1570e-13
531.60, 9.2940e-13
531.74, 9.3790e-13
531.88, 9.3960e-13
532.02, 9.4520e-13
532.16, 9.4420e-13
532.30, 9.3410e-13
532.44, 9.2990e-13
532.58, 9.1690e-13
532.72, 9.0750e-13
532.86, 9.1280e-13
533.00, 9.4820e-13
533.14, 9.4570e-13
533.28, 9.3780e-13
533.42, 9.3130e-13
533.56, 9.2370e-13
533.70, 9.3660e-13
533.84, 9.4680e-13
533.98, 9.5450e-13
534.12, 9.5180e-13
534.26, 9.4750e-13
534.40, 9.4460e-13
534.54, 9.4190e-13
534.68, 9.4330e-13
534.82, 9.5240e-13
534.96, 9.4240e-13
535.10, 9.3530e-13
535.24, 9.4300e-13
535.38, 9.6020e-13
535.52, 9.5880e-13
535.66, 9.4580e-13
535.80, 9.2580e-13
535.94, 9.1640e-13
536.08, 9.0970e-13
536.22, 9.0590e-13
536.36, 9.0850e-13
536.50, 9.0110e-13
536.64, 9.1150e-13
536.78, 9.1620e-13
536.92, 9.0740e-13
537.06, 9.1020e-13
537.20, 9.0720e-13
537.34, 9.1680e-13
537.48, 9.3510e-13
537.62, 9.3680e-13
537.76, 9.3520e-13
537.90, 9.2950e-13
538.04, 9.2240e-13
538.18, 9.2120e-13
538.32, 9.1490e-13
538.46, 9.1430e-13
538.60, 9.3090e-13
538.74, 9.1770e-13
538.88, 9.0320e-13
539.02, 8.9860e-13
539.16, 9.0930e-13
539.30, 9.0940e-13
539.44, 9.0820e-13
539.58, 9.0160e-13
539.72, 8.9900e-13
539.86, 9.0910e-13
540.00, 9.0180e-13
540.14, 8.8780e-13
540.28, 8.8490e-13
540.42, 9.0050e-13
540.56, 9.0350e-13
540.70, 8.9880e-13
540.84, 8.9360e-13
540.98, 8.8980e-13
541.12, 8.9210e-13
541.26, 8.9740e-13
541.40, 8.8550e-13
541.54, 8.9080e-13
541.68, 8.9550e-13
541.82, 8.9850e-13
541.96, 9.0540e-13
542.10, 8.8910e-13
542.24, 8.8680e-13
542.38, 8.9730e-13
542.52, 9.0130e-13
542.66, 9.0850e-13
542.80, 9.0210e-13
542.94, 8.8910e-13
543.08, 8.8440e-13
543.22, 8.7580e-13
543.36, 8.8320e-13
543.50, 8.9410e-13
543.64, 8.9120e-13
543.78, 8.9010e-13
543.92, 9.0170e-13
544.06, 9.0800e-13
544.20, 8.9770e-13
544.34, 8.8450e-13
544.48, 8.7130e-13
544.62, 8.6490e-13
544.76, 8.6090e-13
544.90, 8.7610e-13
545.04, 8.9380e-13
545.18, 8.8480e-13
545.32, 8.6970e-13
545.46, 8.6880e-13
545.60, 8.7490e-13
545.74, 8.8600e-13
545.88, 8.8250e-13
546.02, 8.7780e-13
546.16, 8.8270e-13
546.30, 8.8290e-13
546.44, 8.7830e-13
546.58, 8.7070e-13
546.72, 8.5170e-13
546.86, 8.5110e-13
547.00, 8.4780e-13
547.14, 8.4280e-13
547.28, 8.3970e-13
547.42, 8.3420e-13
547.56, 8.3450e-13
547.70, 8.4500e-13
547.84, 8.5540e-13
547.98, 8.5740e-13
548.12, 8.5670e-13
548.26, 8.6840e-13
548.40, 8.7350e-13
548.54, 8.6020e-13
548.68, 8.5460e-13
548.82, 8.5680e-13
548.96, 8.5660e-13
549.10, 8.5470e-13
549.24, 8.5060e-13
549.38, 8.4890e-13
549.52, 8.4870e-13
549.66, 8.5550e-13
549.80, 8.5740e-13
549.94, 8.5820e-13
550.08, 8.6410e-13
550.22, 8.7080e-13
550.36, 8.7150e-13
550.50, 8.5600e-13
550.64, 8.4260e-13
550.78, 8.3610e-13
550.92, 8.3440e-13
551.06, 8.3760e-13
551.20, 8.4060e-13
551.34, 8.5310e-13
551.48, 8.5760e-13
551.62, 8.5320e-13
551.76, 8.6000e-13
551.90, 8.6830e-13
552.04, 8.6000e-13
552.18, 8.5260e-13
552.32, 8.4330e-13
552.46, 8.4870e-13
552.60, 8.4110e-13
552.74, 8.3470e-13
552.88, 8.2770e-13
553.02, 8.3290e-13
553.16, 8.3600e-13
553.30, 8.3140e-13
553.44, 8.2080e-13
553.58, 8.3940e-13
553.72, 8.4210e-13
553.86, 8.4000e-13
554.00, 8.3850e-13
554.14, 8.4440e-13
554.28, 8.4220e-13
554.42, 8.4030e-13
554.56, 8.4030e-13
554.70, 8.4360e-13
554.84, 8.5110e-13
554.98, 8.6040e-13
555.12, 8.7140e-13
555.26, 8.6380e-13
555.40, 8.4160e-13
555.54, 8.2470e-13
555.68, 8.1640e-13
555.82, 8.1980e-13
555.96, 8.2430e-13
556.10, 8.2270e-13
556.24, 8.2430e-13
556.38, 8.2540e-13
556.52, 8.1950e-13
556.66, 8.1210e-13
556.80, 8.1050e-13
556.94, 8.1950e-13
557.08, 8.2890e-13
557.22, 8.2430e-13
557.36, 8.1820e-13
557.50, 8.2230e-13
557.64, 8.3030e-13
557.78, 8.4110e-13
557.92, 8.4690e-13
558.06, 8.4590e-13
558.20, 8.3920e-13
558.34, 8.2210e-13
558.48, 8.0750e-13
558.62, 7.9340e-13
558.76, 7.8790e-13
558.90, 8.0530e-13
559.04, 8.0960e-13
559.18, 8.0440e-13
559.32, 7.9740e-13
559.46, 7.9480e-13
559.60, 8.0500e-13
559.74, 8.0210e-13
559.88, 7.9440e-13
560.02, 7.9040e-13
560.16, 7.9340e-13
560.30, 8.0110e-13
560.44, 8.1810e-13
560.58, 8.2330e-13
560.72, 8.3120e-13
560.86, 8.1790e-13
561.00, 8.0970e-13
561.14, 8.1430e-13
561.28, 8.1350e-13
561.42, 7.9550e-13
561.56, 7.8940e-13
561.70, 7.9060e-13
561.84, 7.9490e-13
561.98, 8.0240e-13
562.12, 8.0300e-13
562.26, 8.0430e-13
562.40, 8.0960e-13
562.54, 8.1060e-13
562.68, 8.1410e-13
562.82, 8.1660e-13
562.96, 8.1500e-13
563.10, 8.0860e-13
563.24, 7.9950e-13
563.38, 7.9920e-13
563.52, 8.0000e-13
563.66, 8.1170e-13
563.80, 8.1640e-13
563.94, 7.9450e-13
564.08, 8.0020e-13
564.22, 8.1140e-13
564.36, 8.0650e-13
564.50, 7.9990e-13
564.64, 7.9350e-13
564.78, 7.9120e-13
564.92, 7.9570e-13
565.06, 7.9240e-13
565.20, 7.9400e-13
565.34, 7.8070e-13
565.48, 7.6910e-13
565.62, 7.7070e-13
565.76, 7.6390e-13
565.90, 7.6290e-13
566.04, 7.6280e-13
566.18, 7.5920e-13
566.32, 7.6240e-13
566.46, 7.7110e-13
566.60, 7.7910e-13
566.74, 7.8910e-13
566.88, 7.8920e-13
567.02, 7.8440e-13
567.16, 7.8550e-13
567.30, 7.8620e-13
567.44, 7.8620e-13
567.58, 7.8650e-13
567.72, 7.8150e-13
567.86, 7.7780e-13
568.00, 7.7450e-13
568.14, 7.7240e-13
568.28, 7.7350e-13
568.42, 7.7370e-13
568.56, 7.7660e-13
568.70, 7.7410e-13
568.84, 7.8800e-13
568.98, 8.0340e-13
569.12, 7.9950e-13
569.26, 8.0040e-13
569.40, 7.9350e-13
569.54, 7.7410e-13
569.68, 7.6680e-13
569.82, 7.6640e-13
569.96, 7.6690e-13
570.10, 7.7470e-13
570.24, 7.7200e-13
570.38, 7.6190e-13
570.52, 7.5810e-13
570.66, 7.5760e-13
570.80, 7.6160e-13
570.94, 7.6210e-13
571.08, 7.6460e-13
571.22, 7.7240e-13
571.36, 7.6670e-13
571.50, 7.6280e-13
571.64, 7.5830e-13
571.78, 7.5260e-13
571.92, 7.4440e-13
572.06, 7.4690e-13
572.20, 7.6700e-13
572.34, 7.6720e-13
572.48, 7.6440e-13
572.62, 7.7410e-13
572.76, 7.6550e-13
572.90, 7.6790e-13
573.04, 7.7090e-13
573.18, 7.6910e-13
573.32, 7.7260e-13
573.46, 7.7510e-13
573.60, 7.6620e-13
573.74, 7.6380e-13
573.88, 7.6000e-13
574.02, 7.6630e-13
574.16, 7.6770e-13
574.30, 7.6070e-13
574.44, 7.5350e-13
574.58, 7.4590e-13
574.72, 7.4500e-13
574.86, 7.4760e-13
575.00, 7.4350e-13
575.14, 7.3980e-13
575.28, 7.3750e-13
575.42, 7.4090e-13
575.56, 7.4760e-13
575.70, 7.4510e-13
575.84, 7.4160e-13
575.98, 7.3940e-13
576.12, 7.3750e-13
576.26, 7.3680e-13
576.40, 7.3270e-13
576.54, 7.3140e-13
576.68, 7.3240e-13
576.82, 7.4060e-13
576.96, 7.5050e-13
577.10, 7.4690e-13
577.24, 7.3560e-13
577.38, 7.4560e-13
577.52, 7.4940e-13
577.66, 7.4460e-13
577.80, 7.4570e-13
577.94, 7.4060e-13
578.08, 7.4260e-13
578.22, 7.3780e-13
578.36, 7.3470e-13
578.50, 7.3990e-13
578.64, 7.3950e-13
578.78, 7.3450e-13
578.92, 7.2670e-13
579.06, 7.2780e-13
579.20, 7.3110e-13
579.34, 7.2110e-13
579.48, 7.2390e-13
579.62, 7.3370e-13
579.76, 7.4120e-13
579.90, 7.4850e-13
580.04, 7.3420e-13
580.18, 7.2380e-13
580.32, 7.2840e-13
580.46, 7.3430e-13
580.60, 7.3660e-13
580.74, 7.4150e-13
580.88, 7.3690e-13
581.02, 7.3550e-13
581.16, 7.3120e-13
581.30, 7.2500e-13
581.44, 7.2550e-13
581.58, 7.2900e-13
581.72, 7.2890e-13
581.86, 7.2840e-13
582.00, 7.3430e-13
582.14, 7.3650e-13
582.28, 7.3130e-13
582.42, 7.2790e-13
582.56, 7.2740e-13
582.70, 7.2550e-13
582.84, 7.2920e-13
582.98, 7.3230e-13
583.12, 7.2160e-13
583.26, 7.1790e-13
583.40, 7.1580e-13
583.54, 7.2330e-13
583.68, 7.2920e-13
583.82, 7.2940e-13
583.96, 7.2530e-13
584.10, 7.1960e-13
584.24, 7.1300e-13
584.38, 7.0290e-13
584.52, 6.9920e-13
584.66, 7.0370e-13
584.80, 7.0890e-13
584.94, 7.1480e-13
585.08, 7.1590e-13
585.22, 7.1600e-13
585.36, 6.9660e-13
585.50, 6.9590e-13
585.64, 7.0790e-13
585.78, 7.1180e-13
585.92, 7.0540e-13
586.06, 7.2070e-13
586.20, 7.1910e-13
586.34, 7.1710e-13
586.48, 7.2060e-13
586.62, 7.2880e-13
586.76, 7.3170e-13
586.90, 7.3010e-13
587.04, 7.2350e-13
587.18, 7.0620e-13
587.32, 7.1010e-13
587.46, 7.0370e-13
587.60, 6.8490e-13
587.74, 6.8720e-13
587.88, 6.9580e-13
588.02, 6.9030e-13
588.16, 6.7790e-13
588.30, 6.7380e-13
588.44, 6.8130e-13
588.58, 6.7970e-13
588.72, 6.6110e-13
588.86, 6.4940e-13
589.00, 6.5500e-13
589.14, 6.7170e-13
589.28, 6.7840e-13
589.42, 6.7770e-13
589.56, 6.9000e-13
589.70, 6.9510e-13
589.84, 6.8740e-13
589.98, 7.0330e-13
590.12, 7.0560e-13
590.26, 7.1100e-13
590.40, 7.1730e-13
590.54, 7.2240e-13
590.68, 7.1080e-13
590.82, 6.9790e-13
590.96, 6.9800e-13
591.10, 6.9580e-13
591.24, 6.9080e-13
591.38, 6.9660e-13
591.52, 6.9440e-13
591.66, 6.9410e-13
591.80, 6.8960e-13
591.94, 6.8980e-13
592.08, 6.9580e-13
592.22, 7.0400e-13
592.36, 6.8370e-13
592.50, 6.6450e-13
592.64, 6.6200e-13
592.78, 6.7880e-13
592.92, 6.8220e-13
593.06, 6.7950e-13
593.20, 6.8460e-13
593.34, 6.9630e-13
593.48, 7.0710e-13
593.62, 7.1840e-13
593.76, 6.9690e-13
593.90, 6.7340e-13
594.04, 6.7570e-13
594.18, 6.7380e-13
594.32, 6.7030e-13
594.46, 6.6450e-13
594.60, 6.6300e-13
594.74, 6.6560e-13
594.88, 6.5930e-13
595.02, 6.5910e-13
595.16, 6.7100e-13
595.30, 6.8120e-13
595.44, 6.8000e-13
595.58, 6.8110e-13
595.72, 6.7790e-13
595.86, 6.8010e-13
596.00, 6.9180e-13
596.14, 7.0890e-13
596.28, 6.9500e-13
596.42, 6.7990e-13
596.56, 6.7040e-13
596.70, 6.6470e-13
596.84, 6.6810e-13
596.98, 6.7280e-13
597.12, 6.7140e-13
597.26, 6.6860e-13
597.40, 6.6590e-13
597.54, 6.6760e-13
597.68, 6.5740e-13
597.82, 6.5420e-13
597.96, 6.6530e-13
598.10, 6.8220e-13
598.24, 6.9930e-13
598.38, 6.8180e-13
598.52, 6.7680e-13
598.66, 6.5960e-13
598.80, 6.5120e-13
598.94, 6.5610e-13
599.08, 6.5860e-13
599.22, 6.6210e-13
599.36, 6.6050e-13
599.50, 6.6750e-13
599.64, 6.7540e-13
599.78, 6.7570e-13
599.92, 6.7420e-13
600.06, 6.7350e-13
600.20, 6.7250e-13
600.34, 6.6840e-13
600.48, 6.6050e-13
600.62, 6.5390e-13
600.76, 6.5300e-13
600.90, 6.5050e-13
601.04, 6.5410e-13
601.18, 6.5970e-13
601.32, 6.5990e-13
601.46, 6.6460e-13
601.60, 6.7030e-13
601.74, 6.7240e-13
601.88, 6.6090e-13
602.02, 6.5340e-13
602.16, 6.4990e-13
602.30, 6.4360e-13
602.44, 6.4180e-13
602.58, 6.4160e-13
602.72, 6.3590e-13
602.86, 6.2580e-13
603.00, 6.2430e-13
603.14, 6.2850e-13
603.28, 6.2710e-13
603.42, 6.3840e-13
603.56, 6.3440e-13
603.70, 6.3910e-13
603.84, 6.4830e-13
603.98, 6.4610e-13
604.12, 6.4740e-13
604.26, 6.4210e-13
604.40, 6.5210e-13
604.54, 6.6950e-13
604.68, 6.7610e-13
604.82, 6.6840e-13
604.96, 6.4870e-13
605.10, 6.4180e-13
605.24, 6.3560e-13
605.38, 6.2900e-13
605.52, 6.2230e-13
605.66, 6.2210e-13
605.80, 6.3470e-13
605.94, 6.4200e-13
606.08, 6.3620e-13
606.22, 6.3900e-13
606.36, 6.4100e-13
606.50, 6.3220e-13
606.64, 6.2650e-13
606.78, 6.3740e-13
606.92, 6.4400e-13
607.06, 6.3460e-13
607.20, 6.3150e-13
607.34, 6.3870e-13
607.48, 6.3670e-13
607.62, 6.2140e-13
607.76, 6.2100e-13
607.90, 6.1980e-13
608.04, 6.1740e-13
608.18, 6.1480e-13
608.32, 6.0410e-13
608.46, 5.9580e-13
608.60, 6.0390e-13
608.74, 6.1160e-13
608.88, 6.1190e-13
609.02, 6.1690e-13
609.16, 6.3180e-13
609.30, 6.3340e-13
609.44, 6.2010e-13
609.58, 6.1640e-13
609.72, 6.2590e-13
609.86, 6.2720e-13
610.00, 6.1700e-13
610.14, 6.1880e-13
610.28, 6.2530e-13
610.42, 6.2160e-13
610.56, 6.1820e-13
610.70, 6.2460e-13
610.84, 6.3370e-13
610.98, 6.2740e-13
611.12, 6.1800e-13
611.26, 6.2750e-13
611.40, 6.3580e-13
611.54, 6.2890e-13
611.68, 6.1840e-13
611.82, 6.1860e-13
611.96, 6.2440e-13
